X;Y;AREA;INTERSECCI;CALLE_2;CALLE_1;CONTROLADO;DIRECCION NORMALIZADA;CALLE;CRUCE
-58,4409303309376;-34,632590082766;5;EMILIO MITRE - TEJEDOR;TEJEDOR;EMILIO MITRE;AUTOTROL CT800Y;TEJEDOR Y MITRE, EMILIO;TEJEDOR;MITRE, EMILIO
-58,4705274305755;-34,632605793364;5;RAMON FALCON - QUIRNO;QUIRNO;RAMON FALCON;AUTOTROL CT800Y;QUIRNO Y FALCON, RAMON L.,CNEL.;QUIRNO;FALCON, RAMON L.,CNEL.
-58,4269357025273;-34,632608474001;5;AV. VERNET - SENILLOSA;SENILLOSA;AV. VERNET;AUTOTROL CT800Y;SENILLOSA Y VERNET AV.;SENILLOSA;VERNET AV.
-58,4061317958130;-34,632615779047;5;LA RIOJA - GARRO;GARRO;LA RIOJA;AUTOTROL CT800DMC;GARRO Y LA RIOJA;GARRO;LA RIOJA
-58,3623567155867;-34,632629307443;2;RODRIGUEZ MARTIN-VILLAFAÑE WENCESLAO;VILLAFAÑE WENCESLAO;RODRIGUEZ MARTIN;AUTOTROL CT800I;VILLAFAÑE, WENCESLAO Y RODRIGUEZ, MARTIN;VILLAFAÑE, WENCESLAO;RODRIGUEZ, MARTIN
-58,4001303325340;-34,632657114656;5;AV. JUJUY - CATULO CASTILLO;CATULO CASTILLO;AV. JUJUY;AUTOTROL CT800Y;CASTILLO, CATULO Y JUJUY AV.;CASTILLO, CATULO;JUJUY AV.
-58,3905300412131;-34,632664722554;5;ENTRE RIOS AV. -RONDEAU;RONDEAU;ENTRE RIOS AV. ;AUTOTROL CT800DMC;RONDEAU Y ENTRE RIOS AV.;RONDEAU;ENTRE RIOS AV.
-58,3703633010244;-34,632687854633;2;REGIMIENTO DE PATRICIOS AV.-GUALEGUAY;GUALEGUAY;REGIMIENTO DE PATRICIOS AV.;SIEMENS CLS95;GUALEGUAY Y REGIMIENTO DE PATRICIOS AV.;GUALEGUAY;REGIMIENTO DE PATRICIOS AV.
-58,5004041270894;-34,632737689111;8;AV. LOPE DE VEGA-PEDRO MORON;PEDRO MORON;AV. LOPE DE VEGA;AUTOTROL CT800DMC;MORON Y LOPE DE VEGA;MORON;LOPE DE VEGA
-58,3833734132031;-34,632746370353;5;ALCORTA AMANCIO AV.-CARRILLO RAMON DR.;CARRILLO RAMON DR.;ALCORTA AMANCIO AV.;AUTOTROL CT800DMC;CARRILLO, RAMON, DR. Y ALCORTA, AMANCIO AV.;CARRILLO, RAMON, DR.;ALCORTA, AMANCIO AV.
-58,4160315508655;-34,632760370936;5;AV. BOEDO - INCLAN;INCLAN;AV. BOEDO;AUTOTROL CT800DMC;INCLAN Y BOEDO AV.;INCLAN;BOEDO AV.
-58,3854203149055;-34,632819385366;5;CASEROS AV.-SAN JOSE;SAN JOSE;CASEROS AV.;AUTOTROL CT800DMC;SAN JOSE Y CASEROS AV.;SAN JOSE;CASEROS AV.
-58,4626214803127;-34,632819458484;5;JOSE BONIFACIO - PEDERNERA;PEDERNERA;JOSE BONIFACIO;AUTOTROL CT800Y;PEDERNERA Y BONIFACIO, JOSE;PEDERNERA;BONIFACIO, JOSE
-58,4778439358337;-34,632845001957;6;AV. RIVADAVIA - BARADERO - SAN NICOLAS;BARADERO;AV. RIVADAVIA;AUTOTROL CT800DMC;BARADERO Y RIVADAVIA AV.;BARADERO;RIVADAVIA AV.
-58,3603404922758;-34,632846849571;2;BROWN ALTE. AV.-ARISTOBULO DEL VALLE;ARISTOBULO DEL VALLE;BROWN ALTE. AV.;SIEMENS CLS95;VALLE, ARISTOBULO DEL Y BROWN, ALTE. AV.;VALLE, ARISTOBULO DEL;BROWN, ALTE. AV.
-58,3793115598446;-34,632863923830;2;HERRERA-ITUZAINGO;ITUZAINGO;HERRERA;SIEMENS CLS95;ITUZAINGO Y HERRERA;ITUZAINGO;HERRERA
-58,4717446827894;-34,632885788425;5;RAMON FALCON - JOSE MARTI;JOSE MARTI;RAMON FALCON;AUTOTROL CT800Y;MARTI, JOSE Y FALCON, RAMON L.,CNEL.;MARTI, JOSE;FALCON, RAMON L.,CNEL.
-58,4671771191788;-34,632923906850;5;AV. JUAN BAUTISTA ALBERDI - AV. LAFUENTE;AV. LAFUENTE;AV. JUAN BAUTISTA ALBERDI;AUTOTROL CT800DMC;LAFUENTE Y ALBERDI, JUAN BAUTISTA AV.;LAFUENTE;ALBERDI, JUAN BAUTISTA AV.
-58,5018644244410;-34,632924843652;6;AV. JUAN B. JUSTO - VIRGILIO;VIRGILIO;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;VIRGILIO Y JUSTO, JUAN B. AV.;VIRGILIO;JUSTO, JUAN B. AV.
-58,4590253409123;-34,632970443331;5;AV. DIRECTORIO - MEMBRILLAR;MEMBRILLAR;AV. DIRECTORIO;AUTOTROL CT800DMC;MEMBRILLAR Y DIRECTORIO AV.;MEMBRILLAR;DIRECTORIO AV.
-58,4294274906608;-34,633022082945;5;AV. VERNET - VIEL;VIEL;AV. VERNET;AUTOTROL CT800Y;VIEL Y VERNET AV.;VIEL;VERNET AV.
-58,5188478485122;-34,633045736309;6;AV. JUAN B. JUSTO - ALCARAZ;ALCARAZ;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;ALCARAZ Y JUSTO, JUAN B. AV.;ALCARAZ;JUSTO, JUAN B. AV.
-58,3968599511827;-34,633046437233;5;15 DE NOVIEMBRE DE 1889 - MATHEU;MATHEU;15 DE NOVIEMBRE DE 1889;AUTOTROL CT800DMC;MATHEU Y 15 DE NOVIEMBRE DE 1889;MATHEU;15 DE NOVIEMBRE DE 1889
-58,4789300923017;-34,633107546313;6;AV. RIVADAVIA - ENSENADA - JOAQUIN V. GONZALEZ;ENSENADA;AV. RIVADAVIA;AUTOTROL CT800DMC;ENSENADA Y RIVADAVIA AV.;ENSENADA;RIVADAVIA AV.
-58,3585018333587;-34,633115145332;2;NECOCHEA-PINZON;PINZON;NECOCHEA;SIEMENS CLS95;PINZON Y NECOCHEA;PINZON;NECOCHEA
-58,3865232510815;-34,633139806070;5;CASEROS AV.-SAENZ PEÑA LUIS PTE.;SAENZ PEÑA LUIS PTE.;CASEROS AV.;AUTOTROL CT800DMC;SAENZ PEÑA, LUIS, PRES. Y CASEROS AV.;SAENZ PEÑA, LUIS, PRES.;CASEROS AV.
-58,4045418716637;-34,633162000737;5;AV. BRASIL - DEAN FUNES;DEAN FUNES;AV. BRASIL;AUTOTROL CT800DMC;DEAN FUNES Y BRASIL;DEAN FUNES;BRASIL
-58,4095443033935;-34,633164237652;5;AV. CHICLANA - 24 DE NOVIEMBRE;24 DE NOVIEMBRE;AV. CHICLANA;AUTOTROL CT800DMC;24 DE NOVIEMBRE Y CHICLANA AV.;24 DE NOVIEMBRE;CHICLANA AV.
-58,4015928725903;-34,633191108086;5;CATAMARCA - CATULO CASTILLO;CATULO CASTILLO;CATAMARCA;AUTOTROL CT800DMC;CASTILLO, CATULO Y CATAMARCA;CASTILLO, CATULO;CATAMARCA
-58,4639413742359;-34,633222631774;5;JOSE BONIFACIO - VARELA;VARELA;JOSE BONIFACIO;AUTOTROL CT800Y;VARELA Y BONIFACIO, JOSE;VARELA;BONIFACIO, JOSE
-58,4901539293225;-34,633233621020;6;CARRASCO - AVELLANEDA - RPSAÃ±OA DE CASTRO - JUAN FRANCISCO OLMOS;AVELLANEDA;CARRASCO;SIEMENS CLE;AVELLANEDA Y CARRASCO AV.;AVELLANEDA;CARRASCO AV.
-58,3757933164619;-34,633252862637;2;MONTES DE OCA AV.-USPALLATA;USPALLATA;MONTES DE OCA AV.;SCHNEIDER T-RBY;USPALLATA Y MONTES DE OCA, MANUEL AV.;USPALLATA;MONTES DE OCA, MANUEL AV.
-58,4684846804080;-34,633285763337;5;AV. JUAN BAUTISTA ALBERDI - AV. SAN PEDRITO;AV. SAN PEDRITO;AV. JUAN BAUTISTA ALBERDI;AUTOTROL CT800Y;SAN PEDRITO AV. Y ALBERDI, JUAN BAUTISTA AV.;SAN PEDRITO AV.;ALBERDI, JUAN BAUTISTA AV.
-58,3743527909515;-34,633320624094;2;GARCIA MARTIN AV.-ISABEL LA CATOLICA;ISABEL LA CATOLICA;GARCIA MARTIN AV.;SCHNEIDER T-RBY;ISABEL LA CATOLICA Y GARCIA, MARTIN AV.;ISABEL LA CATOLICA;GARCIA, MARTIN AV.
-58,4492448434888;-34,633355346094;5;BALDOMERO FERNANDEZ MORENO - CURAPALIGUE;CURAPALIGUE;BALDOMERO FERNANDEZ MORENO;AUTOTROL CT800DMC;CURAPALIGUE Y FERNANDEZ MORENO, BALDOMERO;CURAPALIGUE;FERNANDEZ MORENO, BALDOMERO
-58,3982984290310;-34,633390103036;5;15 DE NOVIEMBRE DE 1889 - ALBERTI;ALBERTI;15 DE NOVIEMBRE DE 1889;AUTOTROL CT800DMC;ALBERTI Y 15 DE NOVIEMBRE DE 1889;ALBERTI;15 DE NOVIEMBRE DE 1889
-58,4739950075863;-34,633412800273;6;RAMON FALCON - PERGAMINO;PERGAMINO;RAMON FALCON;AUTOTROL CT800DMC;PERGAMINO Y FALCON, RAMON L.,CNEL.;PERGAMINO;FALCON, RAMON L.,CNEL.
-58,4803683144038;-34,633455173923;6;AV. RIVADAVIA - BAHIA BLANCA - CANDELARIA;BAHIA BLANCA;AV. RIVADAVIA;AUTOTROL CT800DMC;BAHIA BLANCA Y RIVADAVIA AV.;BAHIA BLANCA;RIVADAVIA AV.
-58,5139111082032;-34,633456923973;6;AV. JUAN B. JUSTO - JUAN AGUSTIN GARCIA;JUAN AGUSTIN GARCIA;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;GARCIA, JUAN AGUSTIN Y JUSTO, JUAN B. AV.;GARCIA, JUAN AGUSTIN;JUSTO, JUAN B. AV.
-58,3876557625527;-34,633457136514;5;CASEROS AV.-VIRREY CEVALLOS;VIRREY CEVALLOS;CASEROS AV.;AUTOTROL CT800DMC;CEVALLOS, VIRREY Y CASEROS AV.;CEVALLOS, VIRREY;CASEROS AV.
-58,3618731295028;-34,633471238242;2;RODRIGUEZ MARTIN-DEL VALLE ARISTOBULO;DEL VALLE ARISTOBULO;RODRIGUEZ MARTIN;AUTOTROL CT800I;VALLE, ARISTOBULO DEL Y RODRIGUEZ, MARTIN;VALLE, ARISTOBULO DEL;RODRIGUEZ, MARTIN
-58,4607655014611;-34,633504440944;5;AV. DIRECTORIO - RIVERA INDARTE;RIVERA INDARTE;AV. DIRECTORIO;AUTOTROL CT800DMC;RIVERA INDARTE AV. Y DIRECTORIO AV.;RIVERA INDARTE AV.;DIRECTORIO AV.
-58,4401755482536;-34,633560726422;5;EMILIO MITRE - ESTRADA;ESTRADA;EMILIO MITRE;AUTOTROL CT800Y;ESTRADA Y MITRE, EMILIO;ESTRADA;MITRE, EMILIO
-58,3702518431870;-34,633620313830;2;REGIMIENTO DE PATRICIOS AV.-ESPINOSA ARZOBISPO;ESPINOSA ARZOBISPO;REGIMIENTO DE PATRICIOS AV.;SIEMENS CLS95;ARZOBISPO ESPINOSA Y REGIMIENTO DE PATRICIOS AV.;ARZOBISPO ESPINOSA;REGIMIENTO DE PATRICIOS AV.
-58,4652886299329;-34,633630367821;5;JOSE BONIFACIO - CULPINA;CULPINA;JOSE BONIFACIO;AUTOTROL CT800Y;CULPINA Y BONIFACIO, JOSE;CULPINA;BONIFACIO, JOSE
-58,3598575058813;-34,633668702222;2;BROWN ALTE. AV.-PINZON;PINZON;BROWN ALTE. AV.;SIEMENS CLS95;PINZON Y BROWN, ALTE. AV.;PINZON;BROWN, ALTE. AV.
-58,4144624343019;-34,633670606866;5;SALCEDO - MAZA;MAZA;SALCEDO;AUTOTROL CT800DMC;MAZA Y SALCEDO;MAZA;SALCEDO
-58,3997000342230;-34,633725000160;5;AV. JUJUY - 15 DE NOVIEMBRE DE 1889;15 DE NOVIEMBRE DE 1889;AV. JUJUY;AUTOTROL CT800Y;15 DE NOVIEMBRE DE 1889 Y JUJUY AV.;15 DE NOVIEMBRE DE 1889;JUJUY AV.
-58,4700096896036;-34,633754355646;6;ALBERDI JUAN B. AV.-QUIRNO;QUIRNO;ALBERDI JUAN B. AV.;AUTOTROL CT800DMC;QUIRNO Y ALBERDI, JUAN BAUTISTA AV.;QUIRNO;ALBERDI, JUAN BAUTISTA AV.
-58,3722907862871;-34,633890375974;2;AZARA-ESPINOSA;ESPINOSA;AZARA;SIEMENS CLS95;ARZOBISPO ESPINOSA Y AZARA;ARZOBISPO ESPINOSA;AZARA
-58,5049748188186;-34,633895238650;6;AV. JUAN B. JUSTO - VICTOR HUGO - CESAR DIAZ;VICTOR HUGO;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;HUGO, VICTOR Y JUSTO, JUAN B. AV.;HUGO, VICTOR;JUSTO, JUAN B. AV.
-58,4621524489012;-34,633924113960;5;AV. DIRECTORIO - PEDERNERA;PEDERNERA;AV. DIRECTORIO;AUTOTROL CT800DMC;PEDERNERA Y DIRECTORIO AV.;PEDERNERA;DIRECTORIO AV.
-58,4823796302042;-34,633941359598;6;AV. RIVADAVIA - MARIANO ACOSTA - AV. SEGUROLA;MARIANO ACOSTA;AV. RIVADAVIA;AUTOTROL CT800DMC;ACOSTA, MARIANO AV. Y RIVADAVIA AV.;ACOSTA, MARIANO AV.;RIVADAVIA AV.
-58,3580172879184;-34,633941566810;2;NECOCHEA-BRANDSEN;BRANDSEN;NECOCHEA;SIEMENS CLS95;BRANDSEN Y NECOCHEA;BRANDSEN;NECOCHEA
-58,5126210692215;-34,633959992626;6;AV. JUAN B. JUSTO - SAN BLAS;SAN BLAS;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;SAN BLAS Y JUSTO, JUAN B. AV.;SAN BLAS;JUSTO, JUAN B. AV.
-58,4327398957390;-34,634017826950;5;AV. ASAMBLEA - AV. J. M. MORENO  - AV. CASTAÃ±ARES;AV. J. M. MORENO;AV. ASAMBLEA;AUTOTROL CT800DMC;MORENO, JOSE MARIA AV. Y ASAMBLEA AV.;MORENO, JOSE MARIA AV.;ASAMBLEA AV.
-58,4161086863529;-34,634059357354;5;AV. BOEDO - SALCEDO;SALCEDO;AV. BOEDO;AUTOTROL CT800DMC;SALCEDO Y BOEDO AV.;SALCEDO;BOEDO AV.
-58,4711958670614;-34,634118865716;6;ALBERDI JUAN B. AV.-MARTI JOSE;MARTI JOSE;ALBERDI JUAN B. AV.;AUTOTROL CT800DMC;MARTI, JOSE Y ALBERDI, JUAN BAUTISTA AV.;MARTI, JOSE;ALBERDI, JUAN BAUTISTA AV.
-58,3903558128194;-34,634122872142;5;AV. CASEROS - ENTRE RIOS - VELEZ SARDFIELD;AV. CASEROS;ENTRE RIOS - VELEZ SARDFIELD;AUTOTROL CT800DMC;CASEROS AV. Y ENTRE RIOS AV.;CASEROS AV.;ENTRE RIOS AV.
-58,4517786300008;-34,634151042233;9;FERNANDEZ MORENO BALDOMERO-PUMACAHUA;PUMACAHUA;FERNANDEZ MORENO BALDOMERO;SIEMENS STC;PUMACAHUA Y FERNANDEZ MORENO, BALDOMERO;PUMACAHUA;FERNANDEZ MORENO, BALDOMERO
-58,4832759794526;-34,634157978798;6;AV. RIVADAVIA - DIP. OSVALDO BENEDETTI - MERCEDES;DIP. OSVALDO BENEDETTI;AV. RIVADAVIA;AUTOTROL CT800DMC;BENEDETTI, OSVALDO E., DIP.NAC. Y RIVADAVIA AV.;BENEDETTI, OSVALDO E., DIP.NAC.;RIVADAVIA AV.
-58,4926174441202;-34,634191302711;6;CARDOSO - BACACAY;BACACAY;CARDOSO;SIEMENS CLE;BACACAY Y CARDOSO;BACACAY;CARDOSO
-58,4109892823145;-34,634231918707;5;AV. CHICLANA - SANCHEZ DE LORIA;SANCHEZ DE LORIA;AV. CHICLANA;AUTOTROL CT800DMC;SANCHEZ DE LORIA Y CHICLANA AV.;SANCHEZ DE LORIA;CHICLANA AV.
-58,3909003004763;-34,634246859730;5;CASEROS AV.-COMBATE DE LOS POZOS;COMBATE DE LOS POZOS;CASEROS AV.;AUTOTROL CT800DMC;COMBATE DE LOS POZOS Y CASEROS AV.;COMBATE DE LOS POZOS;CASEROS AV.
-58,4078826236923;-34,634267659748;5;AV. BRASIL - GRAL URQUIZA;GRAL URQUIZA;AV. BRASIL;AUTOTROL CT800DMC;URQUIZA, GRAL. Y BRASIL;URQUIZA, GRAL.;BRASIL
-58,4634571924774;-34,634318207676;5;AV. DIRECTORIO - VARELA;VARELA;AV. DIRECTORIO;AUTOTROL CT800Y;VARELA Y DIRECTORIO AV.;VARELA;DIRECTORIO AV.
-58,5067279413041;-34,634340124360;6;AV. JUAN B. JUSTO - CORTINA;CORTINA;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;CORTINA Y JUSTO, JUAN B. AV.;CORTINA;JUSTO, JUAN B. AV.
-58,3753977110441;-34,634410335703;2;MONTES DE OCA AV.-GARCIA MARTIN AV.;GARCIA MARTIN AV.;MONTES DE OCA AV.;SCHNEIDER T-RBY;GARCIA, MARTIN AV. Y MONTES DE OCA, MANUEL AV.;GARCIA, MARTIN AV.;MONTES DE OCA, MANUEL AV.
-58,5242291624928;-34,634452990407;6;AV. JUAN B. JUSTO - GALLARDO - FRAGUEIRO;GALLARDO;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;GALLARDO Y JUSTO, JUAN B. AV.;GALLARDO;JUSTO, JUAN B. AV.
-58,4679631595503;-34,634457345361;5;AV. SAN PEDRITO - JOSE BONIFACIO;JOSE BONIFACIO;AV. SAN PEDRITO;AUTOTROL CT800DMC;BONIFACIO, JOSE Y SAN PEDRITO AV.;BONIFACIO, JOSE;SAN PEDRITO AV.
-58,4722799844571;-34,634474709728;6;ALBERDI JUAN B. AV.-PORTELA;PORTELA;ALBERDI JUAN B. AV.;AUTOTROL CT800DMC;PORTELA Y ALBERDI, JUAN BAUTISTA AV.;PORTELA;ALBERDI, JUAN BAUTISTA AV.
-58,3593753594823;-34,634492525406;2;BROWN ALTE. AV.-BRANDSEN;BRANDSEN;BROWN ALTE. AV.;SIEMENS CLS95;BRANDSEN Y BROWN, ALTE. AV.;BRANDSEN;BROWN, ALTE. AV.
-58,4528998126360;-34,634502343645;5;AV. CARABOBO - BALDOMERO FERNANDEZ MORENO;BALDOMERO FERNANDEZ MORENO;AV. CARABOBO;AUTOTROL CT800Y;FERNANDEZ MORENO, BALDOMERO Y CARABOBO AV.;FERNANDEZ MORENO, BALDOMERO;CARABOBO AV.
-58,4352944270942;-34,634535205922;5;AV. ASAMBLEA - AV. DEL BARCO CENTENERA - BELL VILLE - PICHEUTA;AV. DEL BARCO CENTENERA;AV. ASAMBLEA;AUTOTROL CT800DMC;BARCO CENTENERA DEL Y ASAMBLEA AV.;BARCO CENTENERA DEL;ASAMBLEA AV.
-58,3701099624574;-34,634556341122;2;REGIMIENTO DE PATRICIOS AV.-VILLAFAÑE;VILLAFAÑE;REGIMIENTO DE PATRICIOS AV.;SIEMENS CLS95;VILLAFAÑE, WENCESLAO Y REGIMIENTO DE PATRICIOS AV.;VILLAFAÑE, WENCESLAO;REGIMIENTO DE PATRICIOS AV.
-58,5256023422630;-34,634584903606;6;AV. JUAN B. JUSTO - MADERO;MADERO;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;MADERO Y JUSTO, JUAN B. AV.;MADERO;JUSTO, JUAN B. AV.
-58,5083865797204;-34,634598468687;6;AV. JUAN B. JUSTO - IRIGOYEN;IRIGOYEN;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;IRIGOYEN Y JUSTO, JUAN B. AV.;IRIGOYEN;JUSTO, JUAN B. AV.
-58,4854353311802;-34,634679794261;6;AV. RIVADAVIA - GOYA;GOYA;AV. RIVADAVIA;AUTOTROL CT800DMC;GOYA Y RIVADAVIA AV.;GOYA;RIVADAVIA AV.
-58,3771372647505;-34,634711720696;2;HORNOS GRAL.-SAMPERIO;SAMPERIO;HORNOS GRAL.;SIEMENS CLS95;SAMPERIO, MANUEL J. Y HORNOS, GRAL.;SAMPERIO, MANUEL J.;HORNOS, GRAL.
-58,5095960604340;-34,634717805482;6;AV. JUAN B. JUSTO - RUIZ DE LOS LLANOS - A. M. CERVANTES;RUIZ DE LOS LLANOS;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;RUIZ DE LOS LLANOS Y JUSTO, JUAN B. AV.;RUIZ DE LOS LLANOS;JUSTO, JUAN B. AV.
-58,4093495554878;-34,634718673935;5;AV. BRASIL - 24 DE NOVIEMBRE;24 DE NOVIEMBRE;AV. BRASIL;AUTOTROL CT800DMC;24 DE NOVIEMBRE Y BRASIL;24 DE NOVIEMBRE;BRASIL
-58,4648054006862;-34,634724047558;5;AV. DIRECTORIO - CULPINA;CULPINA;AV. DIRECTORIO;AUTOTROL CT800Y;CULPINA Y DIRECTORIO AV.;CULPINA;DIRECTORIO AV.
-58,3992982083378;-34,634758250675;5;JUJUY AV.-RONDEAU;RONDEAU;JUJUY AV.;AUTOTROL CT800DMC;RONDEAU Y JUJUY AV.;RONDEAU;JUJUY AV.
-58,3575466863559;-34,634783209739;2;SUAREZ-NECOCHEA;NECOCHEA;SUAREZ;REGER;NECOCHEA Y SUAREZ;NECOCHEA;SUAREZ
-58,5282040391160;-34,634841507084;6;AV. JUAN B. JUSTO - CUZCO;CUZCO;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;CUZCO Y JUSTO, JUAN B. AV.;CUZCO;JUSTO, JUAN B. AV.
-58,4733521869795;-34,634862939748;6;ALBERDI JUAN B. AV.-PERGAMINO;PERGAMINO;ALBERDI JUAN B. AV.;AUTOTROL CT800DMC;PERGAMINO Y ALBERDI, JUAN BAUTISTA AV.;PERGAMINO;ALBERDI, JUAN BAUTISTA AV.
-58,4248285707044;-34,634866859242;5;AV. LA PLATA - AVELINO DIAZ;AVELINO DIAZ;AV. LA PLATA;AUTOTROL CT800DMC;DIAZ, AVELINO Y LA PLATA AV.;DIAZ, AVELINO;LA PLATA AV.
-58,3938563453543;-34,634911120192;5;CASEROS AV.- SANTA CRUZ - PASCO;SANTA CRUZ - PASCO;CASEROS AV.;AUTOTROL CT800DMC;SANTA CRUZ Y CASEROS AV.;SANTA CRUZ;CASEROS AV.
-58,4325534857033;-34,634924267872;5;AV. JOSE MATIAS MORENO - SANTANDER;SANTANDER;AV. JOSE MATIAS MORENO;AUTOTROL CT800Y;SANTANDER Y MORENO, JOSE MARIA AV.;SANTANDER;MORENO, JOSE MARIA AV.
-58,4694845239853;-34,634930592217;5;JOSE BONIFACIO - QUIRNO;QUIRNO;JOSE BONIFACIO;AUTOTROL CT800DMC;QUIRNO Y BONIFACIO, JOSE;QUIRNO;BONIFACIO, JOSE
-58,4372891731723;-34,634938961446;5;AV. ASAMBLEA - CACHIMAYO;CACHIMAYO;AV. ASAMBLEA;AUTOTROL CT800DMC;CACHIMAYO Y ASAMBLEA AV.;CACHIMAYO;ASAMBLEA AV.
-58,4009166354408;-34,635033387617;5;RONDEAU-CATAMARCA;CATAMARCA;RONDEAU;AUTOTROL CT800DMC;CATAMARCA Y RONDEAU;CATAMARCA;RONDEAU
-58,4810060245483;-34,635043126883;6;MARIANO ACOSTA - RAMON FALCON;RAMON FALCON;MARIANO ACOSTA;AUTOTROL CT800DMC;FALCON, RAMON L.,CNEL. Y ACOSTA, MARIANO AV.;FALCON, RAMON L.,CNEL.;ACOSTA, MARIANO AV.
-58,4105676806251;-34,635093153948;5;AV. BRASIL - SANCHEZ DE LORIA;SANCHEZ DE LORIA;AV. BRASIL;AUTOTROL CT800DMC;SANCHEZ DE LORIA AV. Y BRASIL;SANCHEZ DE LORIA AV.;BRASIL
-58,3608716592682;-34,635100486944;2;BRANDSEN-RODRIGUEZ MARTIN;RODRIGUEZ MARTIN;BRANDSEN;SIEMENS CLS95;RODRIGUEZ, MARTIN Y BRANDSEN;RODRIGUEZ, MARTIN;BRANDSEN
-58,3740700657746;-34,635104589421;2;VILLA FAÑE W.-ISABEL LA CATOLICA;ISABEL LA CATOLICA;VILLA FAÑE W.;SIEMENS CLS95;ISABEL LA CATOLICA Y VILLAFAÑE, WENCESLAO;ISABEL LA CATOLICA;VILLAFAÑE, WENCESLAO
-58,4662182896263;-34,635140082347;5;AV. DIRECTORIO - LAFUENTE;LAFUENTE;AV. DIRECTORIO;AUTOTROL CT800Y;LAFUENTE Y DIRECTORIO AV.;LAFUENTE;DIRECTORIO AV.
-58,4024465607966;-34,635176626707;5;LUCA ESTEBAN DE-RONDEAU;RONDEAU;LUCA ESTEBAN DE;AUTOTROL CT800DMC;RONDEAU Y LUCA, ESTEBAN DE;RONDEAU;LUCA, ESTEBAN DE
-58,4876480493239;-34,635214518673;6;AV. RIVADAVIA - AV. LACARRA - AV. OLIVERA - CARRASCO;AV. LACARRA;AV. RIVADAVIA;AUTOTROL CT800DMC;LACARRA Y RIVADAVIA AV.;LACARRA;RIVADAVIA AV.
-58,4124111745951;-34,635216191759;5;AV. CHICLANA - VIRREY LINIERS;VIRREY LINIERS;AV. CHICLANA;AUTOTROL CT800DMC;LINIERS VIRREY Y CHICLANA AV.;LINIERS VIRREY;CHICLANA AV.
-58,4743366385494;-34,635219336993;6;ALBERDI JUAN B. AV.-AZUL;AZUL;ALBERDI JUAN B. AV.;AUTOTROL CT800DMC;AZUL Y ALBERDI, JUAN BAUTISTA AV.;AZUL;ALBERDI, JUAN BAUTISTA AV.
-58,4388583864665;-34,635254570767;5;AV. ASAMBLEA - EMILIO MITRE;EMILIO MITRE;AV. ASAMBLEA;AUTOTROL CT800DMC;MITRE, EMILIO Y ASAMBLEA AV.;MITRE, EMILIO;ASAMBLEA AV.
-58,3752304997836;-34,635263039983;2;MONTES DE OCA AV.-VILLAFAÑE W.;VILLAFAÑE W.;MONTES DE OCA AV.;SCHNEIDER T-RBY;VILLAFAÑE, WENCESLAO Y MONTES DE OCA, MANUEL AV.;VILLAFAÑE, WENCESLAO;MONTES DE OCA, MANUEL AV.
-58,4161779225317;-34,635319466781;5;AV. BOEDO - LAS CASAS;LAS CASAS;AV. BOEDO;AUTOTROL CT800DMC;LAS CASAS Y BOEDO AV.;LAS CASAS;BOEDO AV.
-58,3959581209442;-34,635371810189;5;CASEROS AV.- MONASTERIO - MATHEU;CASEROS AV.;MONASTERIO - MATHEU;AUTOTROL CT800DMC;CASEROS AV. Y MONASTERIO;CASEROS AV.;MONASTERIO
-58,3902519444015;-34,635397962973;5;VELEZ SARSFIELD AV.-FINOCHIETTO;FINOCHIETTO;VELEZ SARSFIELD AV.;AUTOTROL CT800DMC;FINOCHIETTO ENRIQUE DR. Y VELEZ SARSFIELD AV.;FINOCHIETTO ENRIQUE DR.;VELEZ SARSFIELD AV.
-58,4344566045999;-34,635421498171;5;AV. CASTAÑARES - AV. DEL BARCO CENTENERA;AV. DEL BARCO CENTENERA;AV. CASTAÑARES;AUTOTROL CT800Y;BARCO CENTENERA DEL Y CATAÑARES AV.;BARCO CENTENERA DEL;CATAÑARES AV.
-58,4524167711551;-34,635484071659;5;AV. CARABOBO - PRIMERA JUNTA;PRIMERA JUNTA;AV. CARABOBO;AUTOTROL CT800Y;PRIMERA JUNTA Y CARABOBO AV.;PRIMERA JUNTA;CARABOBO AV.
-58,4674918870686;-34,635517513683;5;AV. DIRECTORIO - AV. SAN PEDRITO;AV. SAN PEDRITO;AV. DIRECTORIO;AUTOTROL CT800DMC;SAN PEDRITO AV. Y DIRECTORIO AV.;SAN PEDRITO AV.;DIRECTORIO AV.
-58,4040543804878;-34,635537633020;5;DEAN FUNES-RONDEAU;RONDEAU;DEAN FUNES;AUTOTROL CT800DMC;RONDEAU Y DEAN FUNES;RONDEAU;DEAN FUNES
